WORK_ID,MP_NAME,CONSTITUENCY_NAME,WORK_CATEGORY,ACTIVITY_NAME,HYBRID_RISK_SCORE,FINAL_RISK_LEVEL,DETECTOR_AGREEMENT,DETECTOR_AGREEMENT_COUNT,INVESTIGATION_PRIORITY,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,DISBURSED_AMOUNT,COST_VS_PEER_MEDIAN,PEER_Z_SCORE,TRANSACTION_COUNT,VENDOR_COUNT,MAX_TRANSACTION_AMOUNT,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DATE,DAYS_RECOMMENDATION_TO_SANCTION,DAYS_SANCTION_TO_COMPLETION,SUMMARY,INVESTIGATION_GUIDANCE,DISCLAIMER,FINANCIAL_EVIDENCE,STATISTICAL_EVIDENCE,TRANSACTION_EVIDENCE,TIMELINE_EVIDENCE
224120,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224120-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-09-18,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-09-18"", ""days"": null}]"
224121,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224121-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-09-18,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-09-18"", ""days"": null}]"
224133,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224133-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224185,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224185-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224186,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224186-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224187,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224187-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-24,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-24"", ""days"": null}]"
224188,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224188-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-24,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-24"", ""days"": null}]"
224189,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224189-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224190,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224190-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,134990.0,134990.0,134990.0,,0.53996,,1,1,134990.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224191,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224191-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-11-22,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-11-22"", ""days"": null}]"
224194,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224194-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224195,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224195-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224200,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224200-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224201,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224201-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224202,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224202-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-25"", ""days"": null}]"
224218,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224218-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-11-06,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-11-06"", ""days"": null}]"
224219,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224219-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-11-06,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-11-06"", ""days"": null}]"
224220,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224220-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-11-06,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-11-06"", ""days"": null}]"
224226,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/224226-Street lights,2.69,LOW,NONE,0,5,5.0,0.0,3.13,135000.0,135000.0,135000.0,,0.54,,1,1,135000.0,2025-08-06,2025-10-16,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-06"", ""sanction_date"": ""2025-10-16"", ""days"": null}]"
154669,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,"WS/MP18188/2025-2026/154669-Construction of roads, link roads, pathways or any other road with or without drainage system",2.68,LOW,NONE,0,5,5.0,0.0,3.11,191802.0,191802.0,191802.0,,0.767208,,1,1,191802.0,2024-11-25,2025-06-09,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-11-25"", ""sanction_date"": ""2025-06-09"", ""days"": null}]"
181630,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/181630-Installing tube-wells and borewells,2.68,LOW,NONE,0,5,5.0,0.0,3.09,200000.0,200000.0,198575.0,,0.8,,1,1,198575.0,2025-03-13,2025-09-17,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-13"", ""sanction_date"": ""2025-09-17"", ""days"": null}]"
208786,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/208786-Street lights,2.5,LOW,NONE,0,5,5.0,0.0,2.49,200000.0,200000.0,198649.0,,0.8,,1,1,198649.0,2025-06-13,2025-07-10,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-13"", ""sanction_date"": ""2025-07-10"", ""days"": null}]"
208787,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/208787-Street lights,2.5,LOW,NONE,0,5,5.0,0.0,2.49,200000.0,200000.0,198649.0,,0.8,,1,1,198649.0,2025-06-13,2025-07-10,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-13"", ""sanction_date"": ""2025-07-10"", ""days"": null}]"
208788,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/208788-Street lights,2.5,LOW,NONE,0,5,5.0,0.0,2.49,200000.0,200000.0,198649.0,,0.8,,1,1,198649.0,2025-06-13,2025-07-10,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-13"", ""sanction_date"": ""2025-07-10"", ""days"": null}]"
208789,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/208789-Street lights,2.5,LOW,NONE,0,5,5.0,0.0,2.49,200000.0,200000.0,198649.0,,0.8,,1,1,198649.0,2025-06-13,2025-07-10,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-13"", ""sanction_date"": ""2025-07-10"", ""days"": null}]"
219287,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/219287-Installing tube-wells and borewells,2.5,LOW,NONE,0,5,5.0,0.0,2.5,195876.0,195876.0,195876.0,,0.783504,,1,1,195876.0,2025-07-17,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-17"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
196747,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196747-Installing tube-wells and borewells,2.46,LOW,NONE,0,5,5.0,0.0,2.37,200000.0,200000.0,198693.0,,0.8,,1,1,198693.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
155283,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2024-2025/155283-Construction of buildings for community cultural activities,2.41,LOW,NONE,0,5,5.0,0.0,2.2,200000.0,200000.0,198754.0,,0.8,,1,1,198754.0,2024-11-27,2024-12-19,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-11-27"", ""sanction_date"": ""2024-12-19"", ""days"": null}]"
208280,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/208280-Installing tube-wells and borewells,2.39,LOW,NONE,0,5,5.0,0.0,2.13,196687.0,196687.0,196687.0,,0.786748,,1,1,196687.0,2025-06-12,2025-09-20,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-12"", ""sanction_date"": ""2025-09-20"", ""days"": null}]"
196745,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196745-Installing tube-wells and borewells,2.37,LOW,NONE,0,5,5.0,0.0,2.07,200000.0,200000.0,198822.0,,0.8,,1,1,198822.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
163821,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/163821-Installing tube-wells and borewells,2.34,LOW,NONE,0,5,5.0,0.0,1.97,196883.0,196883.0,196883.0,,0.787532,,1,1,196883.0,2025-01-07,2025-09-22,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-01-07"", ""sanction_date"": ""2025-09-22"", ""days"": null}]"
196746,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196746-Installing tube-wells and borewells,2.32,LOW,NONE,0,5,5.0,0.0,1.91,200000.0,200000.0,198855.0,,0.8,,1,1,198855.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
196749,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196749-Installing tube-wells and borewells,2.32,LOW,NONE,0,5,5.0,0.0,1.91,200000.0,200000.0,198840.0,,0.8,,1,1,198840.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
196744,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196744-Installing tube-wells and borewells,2.29,LOW,NONE,0,5,5.0,0.0,1.79,200000.0,200000.0,198888.0,,0.8,,1,1,198888.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
156769,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/156769-Installing tube-wells and borewells,2.28,LOW,NONE,0,5,5.0,0.0,1.75,197676.0,197676.0,197676.0,,0.790704,,1,1,197676.0,2024-12-04,2026-01-12,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-04"", ""sanction_date"": ""2026-01-12"", ""days"": null}]"
219527,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/219527-Installing tube-wells and borewells,2.28,LOW,NONE,0,5,5.0,0.0,1.75,197697.0,197697.0,197697.0,,0.790788,,1,1,197697.0,2025-07-17,2025-09-01,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-17"", ""sanction_date"": ""2025-09-01"", ""days"": null}]"
219286,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/219286-Installing tube-wells and borewells,2.21,LOW,NONE,0,5,5.0,0.0,1.52,198019.0,198019.0,198019.0,,0.792076,,1,1,198019.0,2025-07-17,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-17"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
214229,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/214229-Installing tube-wells and borewells,2.18,LOW,NONE,0,5,5.0,0.0,1.44,200000.0,200000.0,198983.0,,0.8,,1,1,198983.0,2025-07-03,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-03"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
196743,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196743-Installing tube-wells and borewells,2.16,LOW,NONE,0,5,5.0,0.0,1.36,200000.0,200000.0,199055.0,,0.8,,1,1,199055.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
196748,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,WS/MP18188/2025-2026/196748-Installing tube-wells and borewells,2.16,LOW,NONE,0,5,5.0,0.0,1.36,200000.0,200000.0,199079.0,,0.8,,1,1,199079.0,2025-05-05,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-05"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
232866,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/232866-Street lights,2.16,LOW,NONE,0,5,5.0,0.0,1.36,198390.0,198390.0,198390.0,,0.79356,,1,1,198390.0,2025-09-14,2025-09-22,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-14"", ""sanction_date"": ""2025-09-22"", ""days"": null}]"
232867,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/232867-Street lights,2.16,LOW,NONE,0,5,5.0,0.0,1.36,198390.0,198390.0,198390.0,,0.79356,,1,1,198390.0,2025-09-14,2025-09-22,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-09-14"", ""sanction_date"": ""2025-09-22"", ""days"": null}]"
219533,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/219533-Installing tube-wells and borewells,2.13,LOW,NONE,0,5,5.0,0.0,1.26,200000.0,200000.0,199157.0,,0.8,,1,1,199157.0,2025-07-17,2025-09-01,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-17"", ""sanction_date"": ""2025-09-01"", ""days"": null}]"
223440,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2025-2026/223440-Installing tube-wells and borewells,2.11,LOW,NONE,0,5,5.0,0.0,1.19,200000.0,200000.0,199201.0,,0.8,,1,1,199201.0,2025-07-30,2026-01-28,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-01-28"", ""days"": null}]"
