WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
192582,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
219985,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
221297,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
257687,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
257700,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
259921,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
296723,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
297676,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
297750,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
297780,8.0,0.0,2.73,2.8,0.0,0.819,3.62,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
195121,8.0,0.0,2.71,2.8,0.0,0.813,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
195137,8.0,0.0,2.71,2.8,0.0,0.813,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
241404,8.0,0.0,2.71,2.8,0.0,0.813,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
223442,5.0,0.0,6.21,1.75,0.0,1.863,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223787,5.0,0.0,6.2,1.75,0.0,1.8599999999999999,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223789,5.0,0.0,6.2,1.75,0.0,1.8599999999999999,3.61,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
163816,8.0,0.0,2.65,2.8,0.0,0.7949999999999999,3.6,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223052,5.0,0.0,6.18,1.75,0.0,1.8539999999999999,3.6,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
280934,8.0,0.0,2.64,2.8,0.0,0.792,3.59,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162247,5.0,0.0,6.13,1.75,0.0,1.839,3.59,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
168784,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
186270,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
187844,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
222641,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
228640,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
243153,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
270901,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
270902,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
277612,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
284416,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
284447,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
288234,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
290438,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
295851,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
295892,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
302274,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
302275,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
302276,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
305400,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
305401,8.0,0.0,2.54,2.8,0.0,0.762,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159500,5.0,0.0,6.05,1.75,0.0,1.815,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159501,5.0,0.0,6.05,1.75,0.0,1.815,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
161513,5.0,0.0,6.04,1.75,0.0,1.8119999999999998,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162241,5.0,0.0,6.04,1.75,0.0,1.8119999999999998,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162245,5.0,0.0,6.04,1.75,0.0,1.8119999999999998,3.56,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
223441,5.0,0.0,6.01,1.75,0.0,1.803,3.55,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159514,5.0,0.0,5.98,1.75,0.0,1.794,3.54,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189907,5.0,0.0,5.98,1.75,0.0,1.794,3.54,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
189908,5.0,0.0,5.98,1.75,0.0,1.794,3.54,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
181168,8.0,0.0,2.39,2.8,0.0,0.717,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
181169,8.0,0.0,2.39,2.8,0.0,0.717,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
207669,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
213953,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
215405,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
228875,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
231100,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
245321,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,MEDIUM,LOW,False,No strong Isolation Forest anomaly detected
250198,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
313239,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
313241,8.0,0.0,2.41,2.8,0.0,0.723,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159666,5.0,0.0,5.9,1.75,0.0,1.77,3.52,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
159771,5.0,0.0,5.85,1.75,0.0,1.755,3.5,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160108,5.0,0.0,5.85,1.75,0.0,1.755,3.5,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
160109,5.0,0.0,5.85,1.75,0.0,1.755,3.5,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
184565,5.0,0.0,5.82,1.75,0.0,1.746,3.5,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
196276,8.0,0.0,2.3,2.8,0.0,0.69,3.49,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
